PaperID,Title,Authors,Year,Venue
53e9ae6fb7602d970388fce7,Review - EROC: A Toolkit for Building NEATO Query Optimizers.,['Divesh Srivastava'],2000,ACM SIGMOD Digital Review
53e9a67bb7602d9702fac2a0,Review - Join Synopses for Approximate Query Answering.,['Dennis Shasha'],1999,ACM SIGMOD Digital Review
53e9bbdbb7602d970482ba74,Review - Exact and Approximate Aggregation in Constraint Query.,['Victor Vianu'],2000,ACM SIGMOD Digital Review
53e9a710b7602d9703044225,"Review - PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance.",['Richard T. Snodgrass'],1999,ACM SIGMOD Digital Review
53e99a3cb7602d970229dc30,Review - Relational Transducers for Electronic Commerce,['Anant Jhingran'],1999,ACM SIGMOD Digital Review
53e998b8b7602d97020eee1a,Review - The Future of Classic Data Administration: Objects + Databases + CASE,['Greg Pezda'],2000,ACM SIGMOD Digital Review
53e9a508b7602d9702e27b35,Review - AlphaSort: A RISC Machine Sort.,['Kenneth A. Ross'],1999,ACM SIGMOD Digital Review
53e9a374b7602d9702c828bc,Review - Context-Based Prefetch for Implementing Objects on Relations.,['Michael J. Carey'],2000,ACM SIGMOD Digital Review
53e99e5bb7602d970271f2a1,Review - Aqua: A Fast Decision Support Systems Using Approximate Query Answers.,['H. V. Jagadish'],1999,ACM SIGMOD Digital Review
53e9bac1b7602d97046eec1e,Review - Semantic Compression and Pattern Extraction with Fascicles.,['Richard T. Snodgrass'],2000,ACM SIGMOD Digital Review
53e9ad3bb7602d970371c2c0,Review - Estimating Alphanumeric Selectivity in the Presence of Wildcards.,['Divesh Srivastava'],2000,ACM SIGMOD Digital Review
53e9b6d6b7602d9704266592,Review - Hypothetical Datalog: Complexity and Expressibility.,['Victor Vianu'],2000,ACM SIGMOD Digital Review
53e9a6dfb7602d9703013bd4,Review - The Aqua Approximate Query Answering System.,['Timos K. Sellis'],2000,ACM SIGMOD Digital Review
53e9a11bb7602d9702a0b053,Review - Multi-Step Processing of Spatial Joins.,['Christian S. Jensen'],1999,ACM SIGMOD Digital Review
53e9b968b7602d9704555053,Review - Fault Tolerant Design of Multimedia Servers.,['Shahram Ghandeharizadeh'],2000,ACM SIGMOD Digital Review
53e9bb01b7602d970473800e,Review - Transient Versioning for Consistency and Concurrency in Client-Server Systems.,['David B. Lomet'],2000,ACM SIGMOD Digital Review
53e9b1a3b7602d9703c2f8d3,Review - View Indexing in Relational Databases.,['Krithi Ramamritham'],2000,ACM SIGMOD Digital Review
53e9a96cb7602d97032c241f,Privacy-Preserving Data Mining.,"['Rakesh Agrawal', 'Ramakrishnan Srikant']",2000,SIGMOD Conference
53e99b36b7602d97023d6d1b,DNA-Miner: A System Prototype for Mining DNA Sequences.,"['Jiawei Han', 'Hasan M. Jamil', 'Ying Lu', 'Liangyou Chen', 'Yaqin Liao', 'Jian Pei']",2001,SIGMOD Conference
53e99f0ab7602d97027d67dc,Canonical Abstraction for Outerjoin Optimization.,"['Jun Rao', 'Hamid Pirahesh', 'Calisto Zuzarte']",2004,SIGMOD Conference
53e9bcdab7602d9704961dbb,Automatic Categorization of Query Results.,"['Kaushik Chakrabarti', 'Surajit Chaudhuri', 'Seung-won Hwang']",2004,SIGMOD Conference
53e9b115b7602d9703b959b5,Towards Data Mining Benchmarking: A Testbed for Performance Study of Frequent Pattern Mining.,"['Jian Pei', 'Runying Mao', 'Kan Hu', 'Hua Zhu']",2000,SIGMOD Conference
53e9a162b7602d9702a554d3,Implementing a Scalable XML Publish/Subscribe System Using a Relational Database System.,"['Feng Tian', 'Berthold Reinwald', 'Hamid Pirahesh', 'Tobias Mayr', 'Jussi Myllymaki']",2004,SIGMOD Conference
53e99ea0b7602d970276b1f8,Location-based Spatial Queries.,"['Jun Zhang 0005', 'Manli Zhu', 'Dimitris Papadias', 'Yufei Tao', 'Dik Lun Lee']",2003,SIGMOD Conference
53e9bd7bb7602d9704a1de23,Use of a Component Architecture in Integrating Relational and Non-relational Storage Systems.,['Robert G. Atkinson'],1995,SIGMOD Conference
53e9bcbab7602d9704939c71,"Data Management in eCommerce: The Good, the Bad, and the Ugly.",['Avigdor Gal'],2000,SIGMOD Conference
53e9bccbb7602d970494d6d6,Query Sampling in DB2 Universal Database.,"['Jarek Gryz', 'Junjie Guo', 'Linqi Liu', 'Calisto Zuzarte']",2004,SIGMOD Conference
53e9a86fb7602d97031bb031,Integrating Mining with Relational Database Systems: Alternatives and Implications.,"['Sunita Sarawagi', 'Shiby Thomas', 'Rakesh Agrawal']",1998,SIGMOD Conference
53e99bd4b7602d970247bdb3,Using the Structure of Web Sites for Automatic Segmentation of Tables.,"['Kristina Lerman', 'Lise Getoor', 'Steven Minton', 'Craig A. Knoblock']",2004,SIGMOD Conference
53e99f5db7602d970283141a,Hot Mirroring: A Study to Hide Parity Upgrade Penalty and Degradations During Rebuilds for RAID5.,"['Kazuhiko Mogi', 'Masaru Kitsuregawa']",1996,SIGMOD Conference
53e9b6e8b7602d970427713c,Research and Products: Are They Relevant To Each Other? (Panel).,['Herb Edelstein'],1995,SIGMOD Conference
53e99c7db7602d97025313f1,Online Event-driven Subsequence Matching over Financial Data Streams.,"['Huanmei Wu', 'Betty Salzberg', 'Donghui Zhang']",2004,SIGMOD Conference
53e9b648b7602d97041a4473,OminiSearch: A Method for Searching Dynamic Content on the Web.,"['David Buttler', 'Ling Liu', 'Calton Pu', 'Henrique Paques']",2001,SIGMOD Conference
53e9a55cb7602d9702e824bc,Real World Requirements for Decision Support - Implications for RDBMS.,['Sanju K. Bansal'],1995,SIGMOD Conference
53e9bbd5b7602d9704824c26,STREAM: The Stanford Stream Data Manager.,"['Arvind Arasu', 'Brian Babcock', 'Shivnath Babu', 'Mayur Datar', 'Keith Ito', 'Itaru Nishizawa', 'Justin Rosenstein', 'Jennifer Widom']",2003,SIGMOD Conference
53e9b67db7602d97041e935d,Colorful XML: One Hierarchy Isn't Enough.,"['H. V. Jagadish', 'Laks V. S. Lakshmanan', 'Monica Scannapieco', 'Divesh Srivastava', 'Nuwee Wiwatwattana']",2004,SIGMOD Conference
53e99a3db7602d970229e3a5,Efficient Processing of Twig Queries with OR-Predicates.,"['Haifeng Jiang', 'Hongjun Lu', 'Wei Wang 0011']",2004,SIGMOD Conference
53e9b6eeb7602d9704284661,Exploiting statistics on query expressions for optimization.,"['Nicolas Bruno', 'Surajit Chaudhuri']",2002,SIGMOD Conference
53e9b8aeb7602d9704487c29,StreaMon: An Adaptive Engine for Stream Query Processing.,"['Shivnath Babu', 'Jennifer Widom']",2004,SIGMOD Conference
53e99f42b7602d970281251c,Online Association Rule Mining.,['Christian Hidber'],1999,SIGMOD Conference
53e99f64b7602d9702838cc0,Cubetree: Organization of and Bulk Updates on the Data Cube.,"['Nick Roussopoulos', 'Yannis Kotidis', 'Mema Roussopoulos']",1997,SIGMOD Conference
53e9b655b7602d97041b6f0d,GridDB: A Database Interface to the Grid.,"['David T. Liu', 'Michael J. Franklin', 'Devesh Parekh']",2003,SIGMOD Conference
53e9a766b7602d970309ed64,Application Servers: Born-Again TP Monitors for the Web? (Panel Abstract).,['C. Mohan'],2001,SIGMOD Conference
53e9b338b7602d9703e0d72f,QURSED: querying and reporting semistructured data.,"['Yannis Papakonstantinou', 'Michalis Petropoulos', 'Vasilis Vassalos']",2002,SIGMOD Conference
53e9b78ab7602d970433436e,Monitoring Business Processes through Event Correlation based on Dependency Model.,"['Asaf Adi', 'David Botzer', 'Opher Etzion', 'Tali Yatzkar-Haham']",2001,SIGMOD Conference
53e9bcadb7602d970492bfd5,Securing XML Documents: the Author-X Project Demonstration.,"['Elisa Bertino', 'Silvana Castano', 'Elena Ferrari']",2001,SIGMOD Conference
53e9be0fb7602d9704ac88c4,Distributing queries over low-power wireless sensor networks.,"['Samuel Madden', 'Joseph M. Hellerstein']",2002,SIGMOD Conference
53e9be1ab7602d9704ad3d23,The XXL search engine: ranked retrieval of XML data using indexes and ontologies.,"['Anja Theobald', 'Gerhard Weikum']",2002,SIGMOD Conference
53e9ba4ab7602d9704660256,Parallel SQL Execution in Oracle 10g.,"['Thierry Cruanes', 'Benoît Dageville', 'Bhaskar Ghosh']",2004,SIGMOD Conference
53e99f1fb7602d97027ea00c,Query Processing Over Object Views of Relational Data.,"['Gustav Fahl', 'Tore Risch']",1997,VLDB J.
53e9b991b7602d97045847cc,Rule-based spatiotemporal query processing for video databases.,"['Mehmet Emin Dönderler', 'Özgür Ulusoy', 'Ugur Güdükbay']",2004,VLDB J.
53e9bd92b7602d9704a3a0fa,Automatic integration of Web search interfaces with WISE-Integrator.,"['Hai He', 'Weiyi Meng', 'Clement T. Yu', 'Zonghuan Wu']",2004,VLDB J.
53e9bdfdb7602d9704aaf972,Access Path Support for Referential Integrity in SQL2,"['Theo Härder', 'Joachim Reinert']",1996,VLDB J.
53e9b81cb7602d97043cfb4d,Data Partitioning and Load Balancing in Parallel Disk Systems.,"['Peter Scheuermann', 'Gerhard Weikum', 'Peter Zabback']",1998,VLDB J.
53e9ad8db7602d9703787760,View Management in Multimedia Databases.,"['K. Selçuk Candan', 'Eric Lemar', 'V. S. Subrahmanian']",2000,VLDB J.
53e9a3edb7602d9702d04f23,Views in a large-scale XML repository.,"['Vincent Aguilera', 'Sophie Cluet', 'Tova Milo', 'Pierangelo Veltri', 'Dan Vodislav']",2002,VLDB J.
53e9b884b7602d9704456ace,Declarative Specification of Web Sites with Strudel.,"['Mary F. Fernández', 'Daniela Florescu', 'Alon Y. Levy', 'Dan Suciu']",2000,VLDB J.
53e9a4ddb7602d9702e00108,Clustering Categorical Data: An Approach Based on Dynamical Systems.,"['David Gibson', 'Jon M. Kleinberg', 'Prabhakar Raghavan']",2000,VLDB J.
53e9b677b7602d97041e06cb,Handling Large Unsupervised Data via Dimensionality Reduction.,"['Manoranjan Dash', 'Huan Liu']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9bcefb7602d970497227c,Finding Structure and Characteristics of Web Documents for Classification.,"['Wai-ching Wong', 'Ada Wai-Chee Fu']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9b879b7602d970444a179,Plan Mining by Divide-and-Conquer.,"['Jiawei Han', 'Qiang Yang 0001', 'Edward Kim']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99f0ab7602d97027d57cf,Extending Data Mining for Spatial Applications: A Case Study in Predicting Nest Locations.,"['Sanjay Chawla', 'Shashi Shekhar', 'Weili Wu', 'Uygar Ozesmi']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9a309b7602d9702c14edd,Multilevel Filtering for High Dimensional Nearest Neighbor Search.,"['Changzhou Wang', 'Xiaoyang Sean Wang']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9b879b7602d9704445723,Chaotic Mining: Knowledge Discovery Using the Fractal Dimension.,['Daniel Barbará'],1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9a4bfb7602d9702dde17f,Experiences with a Logic-based knowledge discovery Support Environment.,"['Fosca Giannotti', 'Giuseppe Manco', 'Dino Pedreschi', 'Franco Turini']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9b577b7602d97040b3a9a,Database System Extensions for Decision Support: the AXL Approach.,"['Haixun Wang', 'Carlo Zaniolo']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99842b7602d970206fb35,Reverse Nearest Neighbor Queries for Dynamic Databases.,"['Ioana Stanoi', 'Divyakant Agrawal', 'Amr El Abbadi']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9ab55b7602d97034e87f3,Incompleteness in Data Mining.,"['H. V. Jagadish', 'Raymond T. Ng']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9b61bb7602d9704170f86,A priori versus a posteriori filtering of association rules.,"['Bart Goethals', 'Jan Van den Bussche']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99f7eb7602d970284ff7d,Interactive Mining of Correlations - A Constraint Perspective.,"['Gösta Grahne', 'Laks V. S. Lakshmanan', 'Xiaohong Wang']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9a945b7602d9703297237,Discovering Interesting Association Rules in Medical Data.,"['Carlos Ordonez', 'Cesar A. Santana', 'Levien de Braal']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99a52b7602d97022b530b,Classification as Mining and Use of Labeled Itemsets.,"['Dimitris Meretakis', 'Beat Wüthrich']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99d87b7602d97026409eb,Interestingness and Pruning of Mined Patterns.,"['Devavrat Shah', 'Laks V. S. Lakshmanan', 'Krithi Ramamritham', 'S. Sudarshan 0001']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99fefb7602d97028ccda5,Combining Strategies for Extracting Relations from Text Collections.,"['Eugene Agichtein', 'Eleazar Eskin', 'Luis Gravano']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9a8c5b7602d970321287d,User-Defined Aggregates for Datamining.,"['Haixun Wang', 'Carlo Zaniolo']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9aed7b7602d9703901815,What Use is Statistics for Massive Data?,['Diane Lambert'],2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9bc09b7602d970486b071,The Knowledge Discovery Assistant: Making Data Mining Available for Business Users.,"['Oliver Hogl', 'Herbert Stoyan', 'Michael Müller']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9a3c0b7602d9702cce3a1,Towards a Toolkit for Data Analysis and Mining.,"['Theodore Johnson', 'Raymond T. Ng', 'Laks V. S. Lakshmanan']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9b4c9b7602d9703fe48c5,On Mining Web Access Logs.,"['Anupam Joshi', 'Raghu Krishnapuram']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9afe1b7602d9703a365b1,CLOSET: An Efficient Algorithm for Mining Frequent Closed Itemsets.,"['Jian Pei', 'Jiawei Han', 'Runying Mao']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99cd8b7602d970258e68a,Scalable Spreadsheets for Interactive Data Analysis.,"['Vijayshankar Raman', 'Andy Chou', 'Joseph M. Hellerstein']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e9a5dab7602d9702f01f2a,Approximate Query Answering in High-Dimensional Data Cubes.,"['Chris Jermaine', 'Renée J. Miller']",2000,ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99df1b7602d97026b5982,Towards Mining Gene Expression Database.,"['Shinichi Morishita', 'Teruyoshi Hishiki', 'Kousaku Okubo']",1999,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery
53e99800b7602d970200b61f,Google in a Box - Building the Google Search Appliance.,['Narayanan Shivakumar'],2003,SIGMOD Conference
53e9bd64b7602d9704a0247f,DIRECTV and Oracle Rdb: The Challenges of VLDB Transaction Processing.,['William L. Gettys'],1995,SIGMOD Conference
53e9b8a8b7602d97044836d8,Efficient integration and aggregation of historical information.,"['Mirek Riedewald', 'Divyakant Agrawal', 'Amr El Abbadi']",2002,SIGMOD Conference
53e9b0abb7602d9703b15b79,Web-CAM: Monitoring the dynamic Web to respond to Continual Queries.,"['Shaveen Garg', 'Krithi Ramamritham', 'Soumen Chakrabarti']",2004,SIGMOD Conference
53e9b1a3b7602d9703c2d50b,EMC Information Sharing: Direct Access to MVS Data from Unix and NT.,['Walt Kohler'],1999,SIGMOD Conference
53e9ae3cb7602d9703854ed4,Scientific Data Repositories: Designing for a Moving Target.,"['Etzard Stolte', 'Christoph von Praun', 'Gustavo Alonso', 'Thomas R. Gross']",2003,SIGMOD Conference
53e9a930b7602d970327fb6f,Understanding Web Query Interfaces: Best-Effort Parsing with Hidden Syntax.,"['Zhen Zhang', 'Bin He', 'Kevin Chen-Chuan Chang']",2004,SIGMOD Conference
53e9b3ceb7602d9703ebaf4a,DataMine - Interactive Rule Discovery System.,"['Tomasz Imielinski', 'Aashu Virmani']",1995,SIGMOD Conference
53e9a098b7602d970297c5e2,Approximation Techniques for Spatial Data.,"['Abhinandan Das', 'Johannes Gehrke', 'Mirek Riedewald']",2004,SIGMOD Conference
53e9ba11b7602d9704616ba0,BODHI: A Database Habitat for Bio-diversity Information.,"['Srikanta J. Bedathur', 'Abhijit Kadlag', 'Jayant R. Haritsa']",2004,SIGMOD Conference
53e9afccb7602d9703a1f102,A Theory of Redo Recovery.,"['David B. Lomet', 'Mark R. Tuttle']",2003,SIGMOD Conference
53e9badfb7602d970470da95,XPath Queries on Streaming Data.,"['Feng Peng', 'Sudarshan S. Chawathe']",2003,SIGMOD Conference
53e9a22bb7602d9702b2ccae,Integration of Electronic Tickets and Personal Guide System for Public Transport using Mobile Terminals.,"['Koichi Goto', 'Yahiko Kambayashi']",2003,SIGMOD Conference
53e9aa67b7602d97033dc087,An Approximate Search Engine for Structural Databases.,"['Jason Tsong-Li Wang', 'Xiong Wang', 'Dennis Shasha', 'Bruce A. Shapiro', 'Kaizhong Zhang', 'Xinhuan Zheng', 'Qicheng Ma', 'Zasha Weinberg']",2000,SIGMOD Conference
53e9b6abb7602d970422989d,Toward a Progress Indicator for Database Queries.,"['Gang Luo', 'Jeffrey F. Naughton', 'Curt J. Ellmann', 'Michael Watzke']",2004,SIGMOD Conference
53e99e71b7602d9702733dbd,A Content-Based Multimedia Server for Massively Parallel Architectures.,"[""William O'Connell"", 'Ion Tim Ieong', 'David Schrader', 'C. Watson', 'Grace Au', 'Alexandros Biliris', 'S. Choo', 'P. Colin', 'G. Linderman', 'Euthimios Panagos', 'J. Wang', 'T. Walters']",1996,SIGMOD Conference
53e9bc00b7602d970486107c,The LyriC Language: Querying Constraint Objects.,"['Alexander Brodsky', 'Yoram Kornatzky']",1995,SIGMOD Conference
53e9a562b7602d9702e85567,DBCache: database caching for web application servers.,"['Mehmet Altinel', 'Qiong Luo', 'Sailesh Krishnamurthy', 'C. Mohan', 'Hamid Pirahesh', 'Bruce G. Lindsay 0001', 'Honguk Woo', 'Larry Brown']",2002,SIGMOD Conference
53e9a886b7602d97031d64f2,When one Sample is not Enough: Improving Text Database Selection Using Shrinkage.,"['Panagiotis G. Ipeirotis', 'Luis Gravano']",2004,SIGMOD Conference
53e9af5ab7602d970399cdc3,Using the Golden Rule of Sampling for Query Estimation.,"['Yi-Leh Wu', 'Divyakant Agrawal', 'Amr El Abbadi']",2001,SIGMOD Conference
53e9af19b7602d970395216f,Keynote Address.,['Robert S. Epstein'],1995,SIGMOD Conference
53e9bb80b7602d97047c7eff,Tutorial: LDAP Directory Services - Just Another Database Application?,"['Shridhar Shukla', 'Anand Deshpande']",2000,SIGMOD Conference
53e9a4ebb7602d9702e0caf9,Partial results for online query processing.,"['Vijayshankar Raman', 'Joseph M. Hellerstein']",2002,SIGMOD Conference
53e99a2bb7602d9702285ba9,Online Maintenance of Very Large Random Samples.,"['Chris Jermaine', 'Abhijit Pol', 'Subramanian Arumugam']",2004,SIGMOD Conference
53e9b895b7602d970446a9e8,Adaptive Ordering of Pipelined Stream Filters.,"['Shivnath Babu', 'Rajeev Motwani', 'Kamesh Munagala', 'Itaru Nishizawa', 'Jennifer Widom']",2004,SIGMOD Conference
53e9a232b7602d9702b39db5,Querying and mining data streams: you only get one look a tutorial.,"['Minos N. Garofalakis', 'Johannes Gehrke', 'Rajeev Rastogi']",2002,SIGMOD Conference
53e9b413b7602d9703f0ab43,Daytona And The Fourth-Generation Language Cymbal.,['Rick Greer'],1999,SIGMOD Conference
53e9b145b7602d9703bc86e8,Rainbow: Multi-XQuery Optimization Using Materialized XML Views.,"['Xin Zhang 0002', 'Katica Dimitrova', 'Ling Wang', 'Maged El-Sayed', 'Brian Murphy', 'Bradford Pielech', 'Mukesh Mulchandani', 'Luping Ding', 'Elke A. Rundensteiner']",2003,SIGMOD Conference
53e9bddbb7602d9704a8a22a,XQuery: A Query Language for XML.,['Donald D. Chamberlin'],2003,SIGMOD Conference
53e9abf7b7602d97035b6f24,Data Management Issues in Electronic Commerce (Panel).,['M. Tamer Özsu'],1999,SIGMOD Conference
53e9a877b7602d97031c3a63,Wavelet synopses with error guarantees.,"['Minos N. Garofalakis', 'Phillip B. Gibbons']",2002,SIGMOD Conference
53e99d6cb7602d9702626f5f,Static Optimization of Conjunctive Queries with Sliding Windows Over Infinite Streams.,"['Ahmed Ayad', 'Jeffrey F. Naughton']",2004,SIGMOD Conference
53e9af3ab7602d9703978b83,The Structured Information Manager: A Database System for SGML Documents.,['Ron Sacks-Davis'],1996,VLDB
53e9a202b7602d9702b05354,Fast Evaluation Techniques for Complex Similarity Queries.,"['Klemens Böhm', 'Michael Mlivoncic', 'Hans-Jörg Schek', 'Roger Weber']",2001,VLDB
53e9a5fdb7602d9702f2d1ca,The Evolution of the Web and Implications for an Incremental Crawler.,"['Junghoo Cho', 'Hector Garcia-Molina']",2000,VLDB
53e9a60ab7602d9702f39d4c,Databases and Workflow Management: What is it All About? (Panel).,"['Andreas Reuter', 'Stefano Ceri', 'Jim Gray', 'Betty Salzberg', 'Gerhard Weikum']",1995,VLDB
53e9a3f4b7602d9702d0daec,From Tree Patterns to Generalized Tree Patterns: On Efficient Evaluation of XQuery.,"['Zhimin Chen', 'H. V. Jagadish', 'Laks V. S. Lakshmanan', 'Stelios Paparizos']",2003,VLDB
53e9b31bb7602d9703de681c,Dynamic Maintenance of Wavelet-Based Histograms.,"['Yossi Matias', 'Jeffrey Scott Vitter', 'Min Wang']",2000,VLDB
53e9a0dfb7602d97029cb13c,Approximate Query Processing: Taming the TeraBytes.,"['Minos N. Garofalakis', 'Phillip B. Gibbons']",2001,VLDB
53e998f6b7602d9702131cea,Integrating the UB-Tree into a Database System Kernel.,"['Frank Ramsak', 'Volker Markl', 'Robert Fenk', 'Martin Zirkel', 'Klaus Elhardt', 'Rudolf Bayer']",2000,VLDB
53e9b954b7602d970453dff1,Parallel Query Scheduling and Optimization with Time- and Space-Shared Resources.,"['Minos N. Garofalakis', 'Yannis E. Ioannidis']",1997,VLDB
53e9b260b7602d9703d032af,Efficient Construction of Regression Trees with Range and Region Splitting.,"['Yasuhiko Morimoto', 'Hiromu Ishii', 'Shinichi Morishita']",1997,VLDB
53e9bd4bb7602d97049dd241,Supporting Frequent Updates in R-Trees: A Bottom-Up Approach.,"['Mong-Li Lee', 'Wynne Hsu', 'Christian S. Jensen', 'Bin Cui', 'Keng Lik Teo']",2003,VLDB
53e9ba8ab7602d97046abda3,The X-tree : An Index Structure for High-Dimensional Data,"['Stefan Berchtold', 'Daniel A. Keim', 'Hans-Peter Kriegel']",1996,VLDB
53e9bbbcb7602d9704808b61,Information Retrieval from an Incomplete Data Cube.,['Curtis E. Dyreson'],1996,VLDB
53e9a8e3b7602d9703234135,Inferring Function Semantics to Optimize Queries.,"['Mitch Cherniack', 'Stanley B. Zdonik']",1998,VLDB
53e9bdb9b7602d9704a68e16,Holistic Twig Joins on Indexed XML Documents.,"['Haifeng Jiang', 'Wei Wang 0011', 'Hongjun Lu', 'Jeffrey Xu Yu']",2003,VLDB
53e9a42bb7602d9702d45d3e,Fast Nearest Neighbor Search in Medical Image Databases.,"['Flip Korn', 'Nikolaos Sidiropoulos', 'Christos Faloutsos', 'Eliot L. Siegel', 'Zenon Protopapas']",1996,VLDB
53e9b716b7602d97042afc74,FALCON: Feedback Adaptive Loop for Content-Based Retrieval.,"['Leejay Wu', 'Christos Faloutsos', 'Katia P. Sycara', 'Terry R. Payne']",2000,VLDB
53e9a704b7602d9703036673,Supervised Wrapper Generation with Lixto.,"['Robert Baumgartner', 'Sergio Flesca', 'Georg Gottlob']",2001,VLDB
53e99f48b7602d9702817d07,SIT-IN: a Real-Life Spatio-Temporal Information System.,"['Giuseppe Sindoni', 'Leonardo Tininini', 'Amedea Ambrosetti', 'Cristina Bedeschi', 'Stefano De Francisci', 'Orietta Gargano', 'Rossella Molinaro', 'Mario Paolucci', 'Paola Patteri', 'Pina Ticca']",2001,VLDB
53e9b337b7602d9703e0affd,False Positive or False Negative: Mining Frequent Itemsets from High Speed Transactional Data Streams.,"['Jeffrey Xu Yu', 'Zhihong Chong', 'Hongjun Lu', 'Aoying Zhou']",2004,VLDB
53e9ab1ab7602d97034a1987,A Cost Model for Clustered Object-Oriented Databases.,"['Georges Gardarin', 'Jean-Robert Gruser', 'Zhao-Hui Tang']",1995,VLDB
53e9be3db7602d9704afc50b,Searching and Mining Fine-Grained Semi-Structured Data.,['Soumen Chakrabarti'],2002,VLDB
53e9be72b7602d9704b319ce,Online Feedback for Nested Aggregate Queries with Multi-Threading.,"['Kian-Lee Tan', 'Cheng Hian Goh', 'Beng Chin Ooi']",1999,VLDB
53e9b873b7602d970444363f,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability.,"['You-Chin Fuh', 'Stefan Deßloch', 'Weidong Chen', 'Nelson Mendonça Mattos', 'Brian T. Tran', 'Bruce G. Lindsay 0001', 'Linda DeMichel', 'Serge Rielau', 'Danko Mannhaupt']",1999,VLDB
53e99c28b7602d97024d3eb1,Groupwise Processing of Relational Queries.,"['Damianos Chatziantoniou', 'Kenneth A. Ross']",1997,VLDB
53e9ae3cb7602d970384f522,Comparing Hierarchical Data in External Memory.,['Sudarshan S. Chawathe'],1999,VLDB
53e9a682b7602d9702fb5b38,"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0.",['David Campbell'],1999,VLDB
53e99a92b7602d9702309f92,Improving Performance in Replicated Databases through Relaxed Coherency.,"['Rainer Gallersdörfer', 'Matthias Nicola']",1995,VLDB
53e9abe5b7602d97035a2ef6,What Is the Nearest Neighbor in High Dimensional Spaces?,"['Alexander Hinneburg', 'Charu C. Aggarwal', 'Daniel A. Keim']",2000,VLDB
53e9baf6b7602d970472e979,Value-cognizant Speculative Concurrency Control.,"['Azer Bestavros', 'Spyridon Braoudakis']",1995,VLDB
53e99b2cb7602d97023c8d29,Data Management for Pervasive Computing.,"['Mitch Cherniack', 'Michael J. Franklin', 'Stanley B. Zdonik']",2001,VLDB
53e9abb2b7602d9703562c4d,A Scalable Architecture for Autonomous Heterogeneous Database Interactions.,"['Steven Milliner', 'Athman Bouguettaya', 'Mike P. Papazoglou']",1995,VLDB
53e9ba05b7602d97046089a7,Extending Practical Pre-Aggregation in On-Line Analytical Processing.,"['Torben Bach Pedersen', 'Christian S. Jensen', 'Curtis E. Dyreson']",1999,VLDB
53e999eeb7602d9702234ccd,Comparing Data Streams Using Hamming Norms (How to Zero In).,"['Graham Cormode', 'Mayur Datar', 'Piotr Indyk', 'S. Muthukrishnan']",2002,VLDB
53e9a22bb7602d9702b305af,BioPatentMiner: An Information Retrieval System for BioMedical Patents.,"['Sougata Mukherjea', 'Bhuvan Bamba']",2004,VLDB
53e9b275b7602d9703d18293,Collaborative Analytical Processing - Dream or Reality? (Panel abstract).,"[""William O'Connell"", 'Andrew Witkowski', 'Goetz Graefe']",2001,VLDB
53e99b9bb7602d9702445465,XPathLearner: An On-line Self-Tuning Markov Histogram for XML Path Selectivity Estimation.,"['Lipyeow Lim', 'Min Wang', 'Sriram Padmanabhan', 'Jeffrey Scott Vitter', 'Ronald Parr']",2002,VLDB
