id,title,authors,year,venue
53908a7420f70186a0da449e,"Don't Scrap It, Wrap It! A Wrapper Architecture for Legacy Data Sources","['Mary Tork Roth', 'Peter M. Schwarz']",1997,VLDB '97 Proceedings of the 23rd International Conference on Very Large Data Bases
53908a7420f70186a0da45c1,Architecture of Oracle Parallel Server,"['Roger Bamford', 'D. Butler', 'Boris Klots', 'N. MacNaughton']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4496,Integrating SQL Databases with Content-Specific Search Engines,"['Stefan Deßloch', 'Nelson Mendonça Mattos']",1997,VLDB '97 Proceedings of the 23rd International Conference on Very Large Data Bases
53908a7420f70186a0da448b,Bulk-Loading Techniques for Object Databases and an Application to Relational Data,"['Sihem Amer-Yahia', 'Sophie Cluet', 'Claude Delobel']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45c0,Design and Analysis of Parametric Query Optimization Algorithms,['Sumit Ganguly'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45c8,"Information, Communication, and Money: For What Can We Charge and How Can We Meter It?","['Stephen Blott', 'Henry F. Korth', 'Abraham Silberschatz']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45bc,Buffering and Read-Ahead Strategies for External Mergesort,"['Weiye Zhang', 'Per-Åke Larson']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45cb,From Data Independence to Knowledge Independence: An on-going Story,['Laurent Vieille'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45cf,DTL's DataSpot: Database Exploration Using Plain Language,"['Shaul Dar', 'Gadi Entin', 'Shai Geva', 'Eran Palmon']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45b7,Evaluating Functional Joins Along Nested Reference Sets in Object-Relational and Object-Oriented Databases,"['Reinhard Braumandl', 'Jens Claußen', 'Alfons Kemper']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d4,Performance Measurements of Tertiary Storage Devices,"['Theodore Johnson', 'Ethan L. Miller']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45c6,Atomicity versus Anonymity: Distributed Transactions for Electronic Commerce,['J. D. Tygar'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d6,Materialized Views in Oracle,"['Randall G. Bello', 'Karl Dias', 'Alan Downing', 'James J. Feenan', 'Jr.', 'James L. Finnerty', 'William D. Norcott', 'Harry Sun', 'Andrew Witkowski', 'Mohamed Ziauddin']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45ce,RainForest - A Framework for Fast Decision Tree Construction of Large Datasets,"['Johannes Gehrke', 'Raghu Ramakrishnan', 'Venkatesh Ganti']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45c9,Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes,['Adam Blum'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45db,"TOPAZ: a Cost-Based, Rule-Driven, Multi-Phase Parallelizer","['Clara Nippl', 'Bernhard Mitschang']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d0,Binding Propagation in Disjunctive Databases,['Sergio Greco'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d7,"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",['David Campbell'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45e0,R-Tree Based Indexing of Now-Relative Bitemporal Data,"['Rasa Bliujute', 'Christian S. Jensen', 'Simonas Saltenis', 'Giedrius Slivinskas']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d2,Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,"['Anindya Datta', 'Krithi Ramamritham', 'Helen M. Thomas']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45df,Unrolling Cycles to Decide Trigger Termination,"['Sin Yeung Lee', 'Tok Wang Ling']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45e1,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"['Arnaud Sahuguet', 'Fabien Azavant']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45dd,High-Performance Extensible Indexing,['Marcel Kornacker'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
558feae70cf23515427186ce,Performance Measurements of Compressed Bitmap Indices,['Theodore Johnson'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45de,Scalable Sweeping-Based Spatial Join,"['Lars Arge', 'Octavian Procopiuc', 'Sridhar Ramaswamy', 'Torsten Suel', 'Jeffrey Scott Vitter']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d3,Aggregation Algorithms for Very Large Compressed Data Warehouses,"['Jianzhong Li', 'Doron Rotem', 'Jaideep Srivastava']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45be,WaveCluster: A Multi-Resolution Clustering Approach for Very Large Spatial Databases,"['Gholamhosein Sheikholeslami', 'Surojit Chatterjee', 'Aidong Zhang']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d5,Quality-driven Integration of Heterogenous Information Systems,"['Felix Naumann', 'Ulf Leser', 'Johann Christoph Freytag']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45e3,VOODB: A Generic Discrete-Event Random Simulation Model To Evaluate the Performances of OODBs,"['Jérôme Darmont', 'Michel Schneider']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45b3,MindReader: Querying Databases Through Multiple Examples,"['Yoshiharu Ishikawa', 'Ravishankar Subramanya', 'Christos Faloutsos']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45ca,An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"['Kaladhar Voruganti', 'M. Tamer Özsu', 'Ronald C. Unrau']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45f0,Using Schema Matching to Simplify Heterogeneous Data Translation,"['Tova Milo', 'Sagit Zohar']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45ef,Active Storage for Large-Scale Data Mining and Multimedia,"['Erik Riedel', 'Garth A. Gibson', 'Christos Faloutsos']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d8,Proximity Search in Databases,"['Roy Goldman', 'Narayanan Shivakumar', 'Suresh Venkatasubramanian', 'Hector Garcia-Molina']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d9,Hierarchical Prefix Cubes for Range-Sum Queries,"['Chee Yong Chan', 'Yannis E. Ioannidis']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45f3,Query Optimization for XML,"['Jason McHugh', 'Jennifer Widom']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45dc,Computing Iceberg Queries Efficiently,"['Min Fang', 'Narayanan Shivakumar', 'Hector Garcia-Molina', 'Rajeev Motwani', 'Jeffrey D. Ullman']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da45d1,Database Architecture Optimized for the New Bottleneck: Memory Access,"['Peter A. Boncz', 'Stefan Manegold', 'Martin L. Kersten']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4636,Optimal Histograms with Quality Guarantees,"['H. V. Jagadish', 'Nick Koudas', 'S. Muthukrishnan', 'Viswanath Poosala', 'Kenneth C. Sevcik', 'Torsten Suel']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4556,Massive Stochastic Testing of SQL,['Donald R. Slutz'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4641,The National Medical Knowledge Bank,['Warren Sterling'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da454a,Improving Adaptable Similarity Query Processing by Using Approximations,"['Mihael Ankerst', 'Bernhard Braunmüller', 'Hans-Peter Kriegel', 'Thomas Seidl']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4545,A Raster Approximation For Processing of Spatial Joins,"['Geraldo Zimbrao', 'Jano Moreira de Souza']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4642,Resource Scheduling for Composite Multimedia Objects,"['Minos N. Garofalakis', 'Yannis E. Ioannidis', 'Banu Özden']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da463e,Algorithms for Querying by Spatial Structure,"['Dimitris Papadias', 'Nikos Mamoulis', 'Vasilis Delis']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4648,Checkpointing in Oracle,"['Ashok Joshi', 'William Bridge', 'Juan Loaiza', 'Tirthankar Lahiri']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da463c,IBM's DB2 Universal Database demonstrations at VLDB'98,"['K. Bernhard Schiefer', 'Jim Kleewein', 'Karen Brannon', 'Guy M. Lohman', 'Gene Fuh']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4664,Technology and the Future of Commerce and Finance (Abstract),['David Elliot Shaw'],1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a7420f70186a0da4652,Issues in Network Management in the Next Millennium,"['Michael L. Brodie', 'Surajit Chaudhuri']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da465f,In Cyber Space No One can Hear You Scream,['Chris Pound'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
5390878e20f70186a0d3af30,XML Repository and Active Views Demonstration,"['Serge Abiteboul', 'Vincent Aguilera', 'Sébastien Ailleret', 'Bernd Amann', 'Sophie Cluet', 'Brendan Hills', 'Frédéric Hubert', 'Jean-Claude Mamou', 'Amélie Marian', 'Laurent Mignet', 'Tova Milo', 'Cassio Souza dos Santos', 'Bruno Tessier', 'Anne-Marie Vercoustre']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4670,"Industrial Panel on Data Warehousing Technologies: Experiences, Challenges, and Directions",['Umeshwar Dayal'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4667,High Level Indexing of User-Defined Types,"['Weidong Chen', 'Jyh-Herng Chow', 'You-Chin Fuh', 'Jean Grandbois', 'Michelle Jou', 'Nelson Mendonça Mattos', 'Brian T. Tran', 'Yun Wang']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da465a,Networked Data Management Design Points,['James R. Hamilton'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da467b,A Scalable and Highly Available Networked Database Architecture,"['Roger Bamford', 'Rafiul Ahad', 'Angelo Pruscino']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
5390878e20f70186a0d3af31,GHOST: Fine Granularity Buffering of Indexes,"['Cheng Hian Goh', 'Beng Chin Ooi', 'D. Sim', 'Kian-Lee Tan']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4662,Multi-Dimensional Substring Selectivity Estimation,"['H. V. Jagadish', 'Olga Kapitskaia', 'Raymond T. Ng', 'Divesh Srivastava']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4674,Context-Based Prefetch for Implementing Objects on Relations,"['Philip A. Bernstein', 'Shankar Pal', 'David Shutt']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4671,Optimization of Run-time Management of Data Intensive Web-sites,"['Daniela Florescu', 'Alon Y. Levy', 'Dan Suciu', 'Khaled Yagoub']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da466c,Spatio-Temporal Retrieval with RasDaMan,"['Peter Baumann', 'Andreas Dehmel', 'Paula Furtado', 'Roland Ritsch', 'Norbert Widmann']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
5390878e20f70186a0d3af32,Generalised Hash Teams for Join and Group-by,"['Alfons Kemper', 'Donald Kossmann', 'Christian Wiesner']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4679,Miro Web: Integrating Multiple Data Sources through Semistructured Data Types,"['Luc Bouganim', 'Tatiana Chan-Sine-Ying', 'Tuyet-Tram Dang-Ngoc', 'Jean-Luc Darroux', 'Georges Gardarin', 'Fei Sha']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4685,"PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance","['Antony L. Hosking', 'Jiawan Chen']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4676,Online Feedback for Nested Aggregate Queries with Multi-Threading,"['Kian-Lee Tan', 'Cheng Hian Goh', 'Beng Chin Ooi']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4686,A Novel Index Supporting High Volume Data Warehouse Insertion,"['Chris Jermaine', 'Anindya Datta', 'Edward Omiecinski']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4684,Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,"['Alexander Hinneburg', 'Daniel A. Keim']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4678,User-Defined Table Operators: Enhancing Extensibility for ORDBMS,"['Michael Jaedicke', 'Bernhard Mitschang']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4682,Extending Practical Pre-Aggregation in On-Line Analytical Processing,"['Torben Bach Pedersen', 'Christian S. Jensen', 'Curtis E. Dyreson']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da466a,"O-O, What Have They Done to DB2?","['Michael J. Carey', 'Donald D. Chamberlin', 'Srinivasa Narayanan', 'Bennet Vance', 'Doug Doole', 'Serge Rielau', 'Richard Swagerman', 'Nelson Mendonça Mattos']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4689,Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases,"['Esther Pacitti', 'Pascale Minet', 'Eric Simon']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4688,The Value of Merge-Join and Hash-Join in SQL Server,['Goetz Graefe'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4693,Extracting Large-Scale Knowledge Bases from the Web,"['Ravi Kumar', 'Prabhakar Raghavan', 'Sridhar Rajagopalan', 'Andrew Tomkins']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4696,"Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications","['Stefano Ceri', 'Piero Fraternali', 'Stefano Paraboschi']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4697,The Mirror MMDBMS Architecture,"['Arjen P. de Vries', 'Mark G. L. M. van Doorn', 'Henk M. Blanken', 'Peter M. G. Apers']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4695,Distributed Hypertext Resource Discovery Through Examples,"['Soumen Chakrabarti', 'Martin van den Berg', 'Byron Dom']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4698,SPIRIT: Sequential Pattern Mining with Regular Expression Constraints,"['Minos N. Garofalakis', 'Rajeev Rastogi', 'Kyuseok Shim']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da469b,Histogram-Based Approximation of Set-Valued Query-Answers,"['Yannis E. Ioannidis', 'Viswanath Poosala']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da46b1,Finding Intensional Knowledge of Distance-Based Outliers,"['Edwin M. Knorr', 'Raymond T. Ng']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da462f,Relational Databases for Querying XML Documents: Limitations and Opportunities,"['Jayavel Shanmugasundaram', 'Kristin Tufte', 'Chun Zhang', 'Gang He', 'David J. DeWitt', 'Jeffrey F. Naughton']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45fe,Similarity Search in High Dimensions via Hashing,"['Aristides Gionis', 'Piotr Indyk', 'Rajeev Motwani']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4601,Algorithms for Mining Distance-Based Outliers in Large Datasets,"['Edwin M. Knorr', 'Raymond T. Ng']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a9620f70186a0da470e,Evaluating Top-k Selection Queries,"['Surajit Chaudhuri', 'Luis Gravano']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45e6,Cache Conscious Indexing for Decision-Support in Main Memory,"['Jun Rao', 'Kenneth A. Ross']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
5390878e20f70186a0d3af24,Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database,"['Qi Cheng', 'Jarek Gryz', 'Fred Koo', 'T. Y. Cliff Leung', 'Linqi Liu', 'Xiaoyan Qian', 'K. Bernhard Schiefer']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45e4,Building Hierarchical Classifiers Using Class Proximity,"['Ke Wang', 'Senqiang Zhou', 'Shiang Chen Liew']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45ed,Aqua: A Fast Decision Support Systems Using Approximate Query Answers,"['Swarup Acharya', 'Phillip B. Gibbons', 'Viswanath Poosala']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da45da,Mining Surprising Patterns Using Temporal Description Length,"['Soumen Chakrabarti', 'Sunita Sarawagi', 'Byron Dom']",1998,VLDB '98 Proceedings of the 24rd International Conference on Very Large Data Bases
53908a9620f70186a0da46b0,Repeating History Beyond ARIES,['C. Mohan'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4692,On Efficiently Implementing SchemaSQL on an SQL Database System,"['Laks V. S. Lakshmanan', 'Fereidoon Sadri', 'Subbu N. Subramanian']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da467e,"Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis","['Felipe Cariño', ""William O'Connell"", 'John Burgess', 'Joel H. Saltz']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da468c,Exploiting Versions for Handling Updates in Broadcast Disks,"['Evaggelia Pitoura', 'Panos K. Chrysanthis']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4677,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"['You-Chin Fuh', 'Stefan Deßloch', 'Weidong Chen', 'Nelson Mendonça Mattos', 'Brian T. Tran', 'Bruce G. Lindsay', 'Linda DeMichel', 'Serge Rielau', 'Danko Mannhaupt']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da4687,Probabilistic Optimization of Top N Queries,"['Donko Donjerkovic', 'Raghu Ramakrishnan']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da467d,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"['Masahisa Tamura', 'Masaru Kitsuregawa']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da466e,Cost Models DO Matter: Providing Cost Information for Diverse Data Sources in a Federated System,"['Mary Tork Roth', 'Fatma Ozcan', 'Laura M. Haas']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a7420f70186a0da466d,Explaining Differences in Multidimensional Aggregates,['Sunita Sarawagi'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4712,Datawarehousing Has More Colours Than Just Black & White,"['Thomas Zurek', 'Markus Sinnwell']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da471a,Generating Call-Level Interfaces for Advanced Database Application Programming,"['Udo Nink', 'Theo Härder', 'Norbert Ritter']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4719,"Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword",,2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4729,Active Views for Electronic Commerce,"['Serge Abiteboul', 'Bernd Amann', 'Sophie Cluet', 'Adi Eyal', 'Laurent Mignet', 'Tova Milo']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
558e1be80cf2af9ee80ea91c,"What Do Those Weird XML Types Want, Anyway?",['Steven J. DeRose'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4725,Loading a Cache with Query Results,"['Laura M. Haas', 'Donald Kossmann', 'Ioana Ursu']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4726,"Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2",['Michael L. Brodie'],2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da472f,Toward Learning Based Web Query Processing,"['Yanlei Diao', 'Hongjun Lu', 'Songting Chen', 'Zengping Tian']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da472d,A Database Platform for Bioinformatics,['Sandeepan Banerjee'],2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4732,Semantic Compression and Pattern Extraction with Fascicles,"['H. V. Jagadish', 'J. Madar', 'Raymond T. Ng']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
5390878e20f70186a0d3af3d,Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations,"['Vanja Josifovski', 'Tore Risch']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4728,Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,"['Arnd Christian König', 'Gerhard Weikum']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4723,Capturing and Querying Multiple Aspects of Semistructured Data,"['Curtis E. Dyreson', 'Michael H. Böhlen', 'Christian S. Jensen']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4727,INSITE: A Tool for Interpreting Users? Interaction with a Web Space,"['Cyrus Shahabi', 'Adil Faisal', 'Farnoush Banaei Kashani', 'Jabed Faruque']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
5390878e20f70186a0d3af3f,The Challenge of Process Data Warehousing,"['Matthias Jarke', 'Thomas List', 'Jörg Köller']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4737,Media360 Workflow-Implementing a Workflow Engine Inside a Database,['Carsten Blecken'],2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da470f,Process Automation as the Foundation for E-Business,"['Fabio Casati', 'Ming-Chien Shan']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4717,Comparing Hierarchical Data in External Memory,['Sudarshan S. Chawathe'],1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da4724,Publish/Subscribe on the Web at Extreme Speed,"['João Pereira', 'Françoise Fabret', 'François Llirbat', 'Radu Preotiuc-Pietro', 'Kenneth A. Ross', 'Dennis Shasha']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
5390877920f70186a0d2da99,Decision Tables: Scalable Classification Exploring RDBMS Capabilities,"['Hongjun Lu', 'Hongyan Liu']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4735,Asera: Extranet Architecture for B2B Solutions,['Anil Nori'],2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4741,"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",['Michael J. Carey'],2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4743,Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,"['Haixun Wang', 'Carlo Zaniolo']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4736,A 20/20 Vision of the VLDB-2020?,"['S. Misbah Deen', 'Anant Jhingran', 'Shamkant B. Navathe', 'Erich J. Neuhold', 'Gio Wiederhold']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4748,A Case-Based Approach to Information Integration,"['Maurizio Panti', 'Luca Spalazzi', 'Alberto Giretti']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da473c,Mining Frequent Itemsets Using Support Constraints,"['Ke Wang', 'Yu He', 'Jiawei Han']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4746,Online Dynamic Reordering for Interactive Data Processing,"['Vijayshankar Raman', 'Bhaskaran Raman', 'Joseph M. Hellerstein']",1999,VLDB '99 Proceedings of the 25th International Conference on Very Large Data Bases
53908a9620f70186a0da471e,Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,"['Surajit Chaudhuri', 'Gerhard Weikum']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da474e,Semantic Access: Semantic Interface for Querying Databases,"['Naphtali Rishe', 'Jun Yuan', 'Rukshan Athauda', 'Shu-Ching Chen', 'Xiaoling Lu', 'Xiaobin Ma', 'Alexander Vaschillo', 'Artyom Shaposhnikov', 'Dmitry Vasilevsky']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
53908a9620f70186a0da4752,The Evolution of the Web and Implications for an Incremental Crawler,"['Junghoo Cho', 'Hector Garcia-Molina']",2000,VLDB '00 Proceedings of the 26th International Conference on Very Large Data Bases
